,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Match_ID,Batsman,Player_ID
7077,DNB,-,-,-,-,-,v Pakistan,Bristol,14-May-19,ODI # 4135,David Willey,308251
7078,DNB,-,-,-,-,-,v Pakistan,Leeds,19-May-19,ODI # 4140,David Willey,308251
7079,3,3,10,30,0,0,v Ireland,Dublin,25-Aug-11,ODI # 3185,Ben Stokes,311158
7080,DNB,-,-,-,-,-,v India,Chester-le-Street,3-Sep-11,ODI # 3186,Ben Stokes,311158
7081,DNB,-,-,-,-,-,v India,Southampton,6-Sep-11,ODI # 3187,Ben Stokes,311158
7082,20,20,31,64.51,0,1,v India,The Oval,9-Sep-11,ODI # 3189,Ben Stokes,311158
7083,7,7,11,63.63,1,0,v India,Lord's,11-Sep-11,ODI # 3191,Ben Stokes,311158
7084,DNB,-,-,-,-,-,v Ireland,Dublin (Malahide),3-Sep-13,ODI # 3409,Ben Stokes,311158
7085,5,5,7,71.42,0,0,v Australia,Manchester,8-Sep-13,ODI # 3412,Ben Stokes,311158
7086,DNB,-,-,-,-,-,v Australia,Birmingham,11-Sep-13,ODI # 3414,Ben Stokes,311158
7087,25,25,29,86.2,3,0,v Australia,Cardiff,14-Sep-13,ODI # 3415,Ben Stokes,311158
7088,27,27,25,108,2,1,v Australia,Southampton,16-Sep-13,ODI # 3416,Ben Stokes,311158
7089,21,21,20,105,2,0,v Australia,Melbourne,12-Jan-14,ODI # 3454,Ben Stokes,311158
7090,0,0,1,0,0,0,v Australia,Brisbane,17-Jan-14,ODI # 3455,Ben Stokes,311158
7091,15,15,39,38.46,0,0,v Australia,Sydney,19-Jan-14,ODI # 3457,Ben Stokes,311158
7092,70,70,84,83.33,6,1,v Australia,Perth,24-Jan-14,ODI # 3461,Ben Stokes,311158
7093,0,0,6,0,0,0,v Australia,Adelaide,26-Jan-14,ODI # 3463,Ben Stokes,311158
7094,5,5,7,71.42,0,0,v West Indies,North Sound,28-Feb-14,ODI # 3477,Ben Stokes,311158
7095,4,4,9,44.44,0,0,v West Indies,North Sound,2-Mar-14,ODI # 3480,Ben Stokes,311158
7096,0,0,1,0,0,0,v West Indies,North Sound,5-Mar-14,ODI # 3484,Ben Stokes,311158
7097,23,23,29,79.31,3,0,v India,Cardiff,27-Aug-14,ODI # 3517,Ben Stokes,311158
7098,2,2,7,28.57,0,0,v India,Nottingham,30-Aug-14,ODI # 3520,Ben Stokes,311158
7099,33*,33,23,143.47,3,2,v India,Leeds,5-Sep-14,ODI # 3525,Ben Stokes,311158
7100,16,16,27,59.25,0,0,v Sri Lanka,Colombo (RPS),26-Nov-14,ODI # 3554,Ben Stokes,311158
7101,DNB,-,-,-,-,-,v Sri Lanka,Hambantota,3-Dec-14,ODI # 3561,Ben Stokes,311158
7102,6,6,6,100,1,0,v Sri Lanka,Colombo (RPS),7-Dec-14,ODI # 3563,Ben Stokes,311158
7103,10,10,15,66.66,1,0,v New Zealand,Birmingham,9-Jun-15,ODI # 3654,Ben Stokes,311158
7104,28,28,17,164.7,2,1,v New Zealand,The Oval,12-Jun-15,ODI # 3655,Ben Stokes,311158
7105,68,68,47,144.68,7,2,v New Zealand,Southampton,14-Jun-15,ODI # 3656,Ben Stokes,311158
7106,19*,19,12,158.33,2,1,v New Zealand,Nottingham,17-Jun-15,ODI # 3657,Ben Stokes,311158
7107,17,17,13,130.76,3,0,v New Zealand,Chester-le-Street,20-Jun-15,ODI # 3659,Ben Stokes,311158
7108,13,13,23,56.52,1,0,v Australia,Southampton,3-Sep-15,ODI # 3680,Ben Stokes,311158
7109,10,10,7,142.85,1,0,v Australia,Lord's,5-Sep-15,ODI # 3681,Ben Stokes,311158
7110,14,14,20,70,1,0,v Australia,Manchester,8-Sep-15,ODI # 3682,Ben Stokes,311158
7111,41,41,54,75.92,5,0,v Australia,Leeds,11-Sep-15,ODI # 3683,Ben Stokes,311158
7112,42,42,51,82.35,6,1,v Australia,Manchester,13-Sep-15,ODI # 3684,Ben Stokes,311158
7113,57,57,38,150,4,3,v South Africa,Bloemfontein,3-Feb-16,ODI # 3732,Ben Stokes,311158
7114,0,0,6,0,0,0,v South Africa,Port Elizabeth,6-Feb-16,ODI # 3734,Ben Stokes,311158
7115,53,53,37,143.24,5,2,v South Africa,Centurion,9-Feb-16,ODI # 3736,Ben Stokes,311158
7116,2,2,2,100,0,0,v South Africa,Johannesburg,12-Feb-16,ODI # 3737,Ben Stokes,311158
7117,29,29,32,90.62,1,1,v South Africa,Cape Town,14-Feb-16,ODI # 3738,Ben Stokes,311158
7118,15*,15,20,75,1,0,v Pakistan,Southampton,24-Aug-16,ODI # 3770,Ben Stokes,311158
7119,42,42,30,140,6,1,v Pakistan,Lord's,27-Aug-16,ODI # 3771,Ben Stokes,311158
7120,DNB,-,-,-,-,-,v Pakistan,Nottingham,30-Aug-16,ODI # 3773,Ben Stokes,311158
7121,69,69,70,98.57,6,2,v Pakistan,Leeds,1-Sep-16,ODI # 3775,Ben Stokes,311158
7122,75,75,76,98.68,5,3,v Pakistan,Cardiff,4-Sep-16,ODI # 3777,Ben Stokes,311158
7123,101,101,100,101,8,4,v Bangladesh,Dhaka,7-Oct-16,ODI # 3791,Ben Stokes,311158
7124,0,0,5,0,0,0,v Bangladesh,Dhaka,9-Oct-16,ODI # 3793,Ben Stokes,311158
7125,47*,47,48,97.91,1,2,v Bangladesh,Chattogram,12-Oct-16,ODI # 3794,Ben Stokes,311158
7126,62,62,40,155,2,5,v India,Pune,15-Jan-17,ODI # 3819,Ben Stokes,311158
7127,1,1,3,33.33,0,0,v India,Cuttack,19-Jan-17,ODI # 3821,Ben Stokes,311158
7128,57*,57,39,146.15,4,2,v India,Kolkata,22-Jan-17,ODI # 3824,Ben Stokes,311158
7129,55,55,61,90.16,0,3,v West Indies,North Sound,3-Mar-17,ODI # 3845,Ben Stokes,311158
7130,1,1,5,20,0,0,v West Indies,North Sound,5-Mar-17,ODI # 3848,Ben Stokes,311158
7131,34,34,20,170,4,1,v West Indies,Bridgetown,9-Mar-17,ODI # 3849,Ben Stokes,311158
7132,25,25,30,83.33,0,1,v South Africa,Leeds,24-May-17,ODI # 3872,Ben Stokes,311158
7133,101,101,79,127.84,11,3,v South Africa,Southampton,27-May-17,ODI # 3873,Ben Stokes,311158
7134,DNB,-,-,-,-,-,v Bangladesh,The Oval,1-Jun-17,ODI # 3875,Ben Stokes,311158
7135,48,48,53,90.56,4,2,v New Zealand,Cardiff,6-Jun-17,ODI # 3880,Ben Stokes,311158
7136,102*,102,109,93.57,13,2,v Australia,Birmingham,10-Jun-17,ODI # 3885,Ben Stokes,311158
7137,34,34,64,53.12,0,0,v Pakistan,Cardiff,14-Jun-17,ODI # 3889,Ben Stokes,311158
7138,23*,23,10,230,1,2,v West Indies,Manchester,19-Sep-17,ODI # 3911,Ben Stokes,311158
7139,DNB,-,-,-,-,-,v West Indies,Nottingham,21-Sep-17,ODI # 3913,Ben Stokes,311158
7140,73,73,63,115.87,5,3,v West Indies,Bristol,24-Sep-17,ODI # 3915,Ben Stokes,311158
7141,12,12,22,54.54,1,0,v New Zealand,Hamilton,25-Feb-18,ODI # 3980,Ben Stokes,311158
7142,63*,63,74,85.13,7,1,v New Zealand,Mount Maunganui,28-Feb-18,ODI # 3981,Ben Stokes,311158
7143,39,39,73,53.42,2,0,v New Zealand,Wellington,3-Mar-18,ODI # 3982,Ben Stokes,311158
7144,1,1,3,33.33,0,0,v New Zealand,Dunedin,7-Mar-18,ODI # 3989,Ben Stokes,311158
7145,26*,26,18,144.44,1,2,v New Zealand,Christchurch,10-Mar-18,ODI # 3992,Ben Stokes,311158
7146,50,50,103,48.54,2,0,v India,Nottingham,12-Jul-18,ODI # 4014,Ben Stokes,311158
7147,5,5,8,62.5,0,0,v India,Lord's,14-Jul-18,ODI # 4016,Ben Stokes,311158
7148,DNB,-,-,-,-,-,v India,Leeds,17-Jul-18,ODI # 4018,Ben Stokes,311158
7149,DNB,-,-,-,-,-,v Sri Lanka,Dambulla,10-Oct-18,ODI # 4052,Ben Stokes,311158
7150,15,15,22,68.18,1,0,v Sri Lanka,Dambulla,13-Oct-18,ODI # 4053,Ben Stokes,311158
7151,35*,35,24,145.83,1,2,v Sri Lanka,Pallekele,17-Oct-18,ODI # 4054,Ben Stokes,311158
7152,DNB,-,-,-,-,-,v Sri Lanka,Pallekele,20-Oct-18,ODI # 4055,Ben Stokes,311158
7153,67,67,60,111.66,12,0,v Sri Lanka,Colombo (RPS),23-Oct-18,ODI # 4058,Ben Stokes,311158
7154,20*,20,25,80,2,0,v West Indies,Bridgetown,20-Feb-19,ODI # 4096,Ben Stokes,311158
7155,79,79,85,92.94,7,2,v West Indies,Bridgetown,22-Feb-19,ODI # 4097,Ben Stokes,311158
7156,11,11,10,110,1,0,v West Indies,St George's,27-Feb-19,ODI # 4099,Ben Stokes,311158
7157,15,15,27,55.55,2,0,v West Indies,Gros Islet,2-Mar-19,ODI # 4103,Ben Stokes,311158
7158,TDNB,-,-,-,-,-,v Pakistan,The Oval,8-May-19,ODI # 4130,Ben Stokes,311158
7159,DNB,-,-,-,-,-,v Pakistan,Southampton,11-May-19,ODI # 4133,Ben Stokes,311158
7160,37,37,38,97.36,2,2,v Pakistan,Bristol,14-May-19,ODI # 4135,Ben Stokes,311158
7161,71*,71,64,110.93,5,3,v Pakistan,Nottingham,17-May-19,ODI # 4138,Ben Stokes,311158
7162,DNB,-,-,-,-,-,v Pakistan,Leeds,19-May-19,ODI # 4140,Ben Stokes,311158
7163,TDNB,-,-,-,-,-,v Ireland,Dublin (Malahide),8-May-15,ODI # 3650,Jason Roy,298438
7164,0,0,1,0,0,0,v New Zealand,Birmingham,9-Jun-15,ODI # 3654,Jason Roy,298438
7165,39,39,37,105.4,6,0,v New Zealand,The Oval,12-Jun-15,ODI # 3655,Jason Roy,298438
7166,9,9,17,52.94,1,0,v New Zealand,Southampton,14-Jun-15,ODI # 3656,Jason Roy,298438
7167,38,38,35,108.57,5,1,v New Zealand,Nottingham,17-Jun-15,ODI # 3657,Jason Roy,298438
7168,12,12,20,60,1,0,v New Zealand,Chester-le-Street,20-Jun-15,ODI # 3659,Jason Roy,298438
7169,67,67,64,104.68,11,0,v Australia,Southampton,3-Sep-15,ODI # 3680,Jason Roy,298438
7170,31,31,32,96.87,6,0,v Australia,Lord's,5-Sep-15,ODI # 3681,Jason Roy,298438
7171,63,63,45,140,9,0,v Australia,Manchester,8-Sep-15,ODI # 3682,Jason Roy,298438
7172,36,36,33,109.09,7,0,v Australia,Leeds,11-Sep-15,ODI # 3683,Jason Roy,298438
7173,4,4,4,100,1,0,v Australia,Manchester,13-Sep-15,ODI # 3684,Jason Roy,298438
7174,0,0,2,0,0,0,v Pakistan,Abu Dhabi,11-Nov-15,ODI # 3707,Jason Roy,298438
7175,54,54,57,94.73,8,0,v Pakistan,Abu Dhabi,13-Nov-15,ODI # 3708,Jason Roy,298438
7176,7,7,6,116.66,1,0,v Pakistan,Sharjah,17-Nov-15,ODI # 3710,Jason Roy,298438
7177,102,102,117,87.17,8,1,v Pakistan,Dubai (DSC),20-Nov-15,ODI # 3712,Jason Roy,298438
7178,48,48,30,160,8,1,v South Africa,Bloemfontein,3-Feb-16,ODI # 3732,Jason Roy,298438
7179,14,14,13,107.69,3,0,v South Africa,Port Elizabeth,6-Feb-16,ODI # 3734,Jason Roy,298438
7180,20,20,23,86.95,4,0,v South Africa,Centurion,9-Feb-16,ODI # 3736,Jason Roy,298438
7181,6,6,16,37.5,1,0,v South Africa,Johannesburg,12-Feb-16,ODI # 3737,Jason Roy,298438
7182,8,8,15,53.33,0,0,v South Africa,Cape Town,14-Feb-16,ODI # 3738,Jason Roy,298438
7183,3,3,10,30,0,0,v Sri Lanka,Nottingham,21-Jun-16,ODI # 3751,Jason Roy,298438
7184,112*,112,95,117.89,7,4,v Sri Lanka,Birmingham,24-Jun-16,ODI # 3753,Jason Roy,298438
7185,5*,5,7,71.42,0,0,v Sri Lanka,Bristol,26-Jun-16,ODI # 3755,Jason Roy,298438
7186,162,162,118,137.28,13,3,v Sri Lanka,The Oval,29-Jun-16,ODI # 3757,Jason Roy,298438
7187,34,34,34,100,4,0,v Sri Lanka,Cardiff,2-Jul-16,ODI # 3758,Jason Roy,298438
7188,65,65,56,116.07,6,1,v Pakistan,Southampton,24-Aug-16,ODI # 3770,Jason Roy,298438
7189,0,0,2,0,0,0,v Pakistan,Lord's,27-Aug-16,ODI # 3771,Jason Roy,298438
7190,15,15,19,78.94,3,0,v Pakistan,Nottingham,30-Aug-16,ODI # 3773,Jason Roy,298438
7191,14,14,11,127.27,3,0,v Pakistan,Leeds,1-Sep-16,ODI # 3775,Jason Roy,298438
7192,87,87,89,97.75,8,2,v Pakistan,Cardiff,4-Sep-16,ODI # 3777,Jason Roy,298438
7193,41,41,40,102.5,5,1,v Bangladesh,Dhaka,7-Oct-16,ODI # 3791,Jason Roy,298438
7194,13,13,21,61.9,0,0,v Bangladesh,Dhaka,9-Oct-16,ODI # 3793,Jason Roy,298438
7195,73,73,61,119.67,12,0,v India,Pune,15-Jan-17,ODI # 3819,Jason Roy,298438
7196,82,82,73,112.32,9,2,v India,Cuttack,19-Jan-17,ODI # 3821,Jason Roy,298438
7197,65,65,56,116.07,10,1,v India,Kolkata,22-Jan-17,ODI # 3824,Jason Roy,298438
7198,13,13,22,59.09,2,0,v West Indies,North Sound,3-Mar-17,ODI # 3845,Jason Roy,298438
7199,52,52,48,108.33,7,1,v West Indies,North Sound,5-Mar-17,ODI # 3848,Jason Roy,298438
7200,17,17,19,89.47,2,0,v West Indies,Bridgetown,9-Mar-17,ODI # 3849,Jason Roy,298438
7201,0,0,5,0,0,0,v Ireland,Bristol,5-May-17,ODI # 3864,Jason Roy,298438
7202,20,20,33,60.6,3,0,v Ireland,Lord's,7-May-17,ODI # 3865,Jason Roy,298438
7203,1,1,6,16.66,0,0,v South Africa,Leeds,24-May-17,ODI # 3872,Jason Roy,298438
7204,8,8,16,50,1,0,v South Africa,Southampton,27-May-17,ODI # 3873,Jason Roy,298438
7205,4,4,5,80,1,0,v South Africa,Lord's,29-May-17,ODI # 3874,Jason Roy,298438
7206,1,1,8,12.5,0,0,v Bangladesh,The Oval,1-Jun-17,ODI # 3875,Jason Roy,298438
7207,13,13,23,56.52,2,0,v New Zealand,Cardiff,6-Jun-17,ODI # 3880,Jason Roy,298438
7208,4,4,2,200,1,0,v Australia,Birmingham,10-Jun-17,ODI # 3885,Jason Roy,298438
7209,84,84,66,127.27,11,2,v West Indies,The Oval,27-Sep-17,ODI # 3916,Jason Roy,298438
7210,96,96,70,137.14,11,1,v West Indies,Southampton,29-Sep-17,ODI # 3918,Jason Roy,298438
7211,180,180,151,119.2,16,5,v Australia,Melbourne,14-Jan-18,ODI # 3951,Jason Roy,298438
7212,2,2,4,50,0,0,v Australia,Brisbane,19-Jan-18,ODI # 3958,Jason Roy,298438
7213,19,19,24,79.16,4,0,v Australia,Sydney,21-Jan-18,ODI # 3960,Jason Roy,298438
7214,0,0,2,0,0,0,v Australia,Adelaide,26-Jan-18,ODI # 3966,Jason Roy,298438
7215,49,49,46,106.52,7,1,v Australia,Perth,28-Jan-18,ODI # 3968,Jason Roy,298438
7216,49,49,66,74.24,5,1,v New Zealand,Hamilton,25-Feb-18,ODI # 3980,Jason Roy,298438
7217,8,8,13,61.53,2,0,v New Zealand,Mount Maunganui,28-Feb-18,ODI # 3981,Jason Roy,298438
7218,15,15,26,57.69,2,0,v New Zealand,Wellington,3-Mar-18,ODI # 3982,Jason Roy,298438
7219,42,42,41,102.43,5,2,v New Zealand,Dunedin,7-Mar-18,ODI # 3989,Jason Roy,298438
7220,34,34,32,106.25,3,0,v Scotland,Edinburgh,10-Jun-18,ODI # 4008,Jason Roy,298438
7221,0,0,2,0,0,0,v Australia,The Oval,13-Jun-18,ODI # 4009,Jason Roy,298438
7222,120,120,108,111.11,12,2,v Australia,Cardiff,16-Jun-18,ODI # 4010,Jason Roy,298438
7223,82,82,61,134.42,7,4,v Australia,Nottingham,19-Jun-18,ODI # 4011,Jason Roy,298438
7224,101,101,83,121.68,12,2,v Australia,Chester-le-Street,21-Jun-18,ODI # 4012,Jason Roy,298438
7225,1,1,3,33.33,0,0,v Australia,Manchester,24-Jun-18,ODI # 4013,Jason Roy,298438
7226,38,38,35,108.57,6,0,v India,Nottingham,12-Jul-18,ODI # 4014,Jason Roy,298438
7227,40,40,42,95.23,4,1,v India,Lord's,14-Jul-18,ODI # 4016,Jason Roy,298438
7228,24,24,27,88.88,4,0,v Sri Lanka,Dambulla,10-Oct-18,ODI # 4052,Jason Roy,298438
7229,0,0,4,0,0,0,v Sri Lanka,Dambulla,13-Oct-18,ODI # 4053,Jason Roy,298438
7230,41,41,26,157.69,3,2,v Sri Lanka,Pallekele,17-Oct-18,ODI # 4054,Jason Roy,298438
7231,45,45,49,91.83,5,1,v Sri Lanka,Pallekele,20-Oct-18,ODI # 4055,Jason Roy,298438
7232,4,4,6,66.66,1,0,v Sri Lanka,Colombo (RPS),23-Oct-18,ODI # 4058,Jason Roy,298438
7233,123,123,85,144.7,15,3,v West Indies,Bridgetown,20-Feb-19,ODI # 4096,Jason Roy,298438
7234,2,2,4,50,0,0,v West Indies,Bridgetown,22-Feb-19,ODI # 4097,Jason Roy,298438
7235,TDNB,-,-,-,-,-,v West Indies,St George's,25-Feb-19,ODI # 4098,Jason Roy,298438
7236,87,87,98,88.77,6,3,v Pakistan,Southampton,11-May-19,ODI # 4133,Jason Roy,298438
7237,76,76,55,138.18,8,4,v Pakistan,Bristol,14-May-19,ODI # 4135,Jason Roy,298438
7238,114,114,89,128.08,11,4,v Pakistan,Nottingham,17-May-19,ODI # 4138,Jason Roy,298438
7239,DNB,-,-,-,-,-,v India,Rajkot,11-Jan-13,ODI # 3318,Joe Root,303669
7240,36,36,50,72,3,0,v India,Kochi,15-Jan-13,ODI # 3320,Joe Root,303669
7241,39,39,57,68.42,4,0,v India,Ranchi,19-Jan-13,ODI # 3322,Joe Root,303669
7242,57*,57,45,126.66,8,1,v India,Mohali,23-Jan-13,ODI # 3327,Joe Root,303669
7243,31,31,49,63.26,4,0,v India,Dharamsala,27-Jan-13,ODI # 3329,Joe Root,303669
7244,56,56,64,87.5,4,0,v New Zealand,Hamilton,17-Feb-13,ODI # 3335,Joe Root,303669
7245,79*,79,56,141.07,7,2,v New Zealand,Napier,20-Feb-13,ODI # 3336,Joe Root,303669
7246,28*,28,56,50,2,0,v New Zealand,Auckland,23-Feb-13,ODI # 3338,Joe Root,303669
7247,30,30,40,75,1,0,v New Zealand,Lord's,31-May-13,ODI # 3360,Joe Root,303669
7248,28,28,27,103.7,1,0,v New Zealand,Southampton,2-Jun-13,ODI # 3361,Joe Root,303669
7249,33,33,50,66,1,0,v New Zealand,Nottingham,5-Jun-13,ODI # 3362,Joe Root,303669
7250,12,12,17,70.58,1,0,v Australia,Birmingham,8-Jun-13,ODI # 3365,Joe Root,303669
7251,68,68,55,123.63,5,0,v Sri Lanka,The Oval,13-Jun-13,ODI # 3370,Joe Root,303669
7252,38,38,40,95,2,1,v New Zealand,Cardiff,16-Jun-13,ODI # 3373,Joe Root,303669
7253,48,48,71,67.6,7,0,v South Africa,The Oval,19-Jun-13,ODI # 3375,Joe Root,303669
7254,7,7,9,77.77,0,0,v India,Birmingham,23-Jun-13,ODI # 3377,Joe Root,303669
7255,3,3,15,20,0,0,v Australia,Manchester,8-Sep-13,ODI # 3412,Joe Root,303669
7256,12,12,24,50,1,0,v Australia,Birmingham,11-Sep-13,ODI # 3414,Joe Root,303669
7257,0,0,1,0,0,0,v Australia,Cardiff,14-Sep-13,ODI # 3415,Joe Root,303669
7258,21,21,36,58.33,0,0,v Australia,Southampton,16-Sep-13,ODI # 3416,Joe Root,303669
7259,3,3,23,13.04,0,0,v Australia,Melbourne,12-Jan-14,ODI # 3454,Joe Root,303669
7260,2,2,8,25,0,0,v Australia,Brisbane,17-Jan-14,ODI # 3455,Joe Root,303669
7261,55,55,86,63.95,3,1,v Australia,Adelaide,26-Jan-14,ODI # 3463,Joe Root,303669
7262,37,37,48,77.08,2,0,v West Indies,North Sound,28-Feb-14,ODI # 3477,Joe Root,303669
7263,23,23,43,53.48,2,0,v West Indies,North Sound,2-Mar-14,ODI # 3480,Joe Root,303669
7264,107,107,122,87.7,7,0,v West Indies,North Sound,5-Mar-14,ODI # 3484,Joe Root,303669
7265,17,17,6,283.33,4,0,v Scotland,Aberdeen,9-May-14,ODI # 3491,Joe Root,303669
7266,45,45,41,109.75,2,1,v Sri Lanka,The Oval,22-May-14,ODI # 3492,Joe Root,303669
7267,0,0,3,0,0,0,v Sri Lanka,Chester-le-Street,25-May-14,ODI # 3493,Joe Root,303669
7268,DNB,-,-,-,-,-,v Sri Lanka,Manchester,28-May-14,ODI # 3494,Joe Root,303669
7269,43,43,68,63.23,1,0,v Sri Lanka,Lord's,31-May-14,ODI # 3495,Joe Root,303669
7270,10,10,11,90.9,1,0,v Sri Lanka,Birmingham,3-Jun-14,ODI # 3496,Joe Root,303669
7271,4,4,4,100,1,0,v India,Cardiff,27-Aug-14,ODI # 3517,Joe Root,303669
7272,2,2,7,28.57,0,0,v India,Nottingham,30-Aug-14,ODI # 3520,Joe Root,303669
7273,44,44,81,54.32,2,0,v India,Birmingham,2-Sep-14,ODI # 3523,Joe Root,303669
7274,113,113,108,104.62,10,3,v India,Leeds,5-Sep-14,ODI # 3525,Joe Root,303669
7275,2,2,8,25,0,0,v Sri Lanka,Colombo (RPS),26-Nov-14,ODI # 3554,Joe Root,303669
7276,42,42,57,73.68,1,0,v Sri Lanka,Colombo (RPS),29-Nov-14,ODI # 3557,Joe Root,303669
7277,48*,48,48,100,2,2,v Sri Lanka,Hambantota,3-Dec-14,ODI # 3561,Joe Root,303669
7278,36,36,49,73.46,1,1,v Sri Lanka,Colombo (RPS),7-Dec-14,ODI # 3563,Joe Root,303669
7279,104*,104,117,88.88,7,1,v Sri Lanka,Pallekele,10-Dec-14,ODI # 3565,Joe Root,303669
7280,55,55,76,72.36,4,0,v Sri Lanka,Pallekele,13-Dec-14,ODI # 3567,Joe Root,303669
7281,80,80,99,80.8,5,0,v Sri Lanka,Colombo (RPS),16-Dec-14,ODI # 3569,Joe Root,303669
7282,5,5,15,33.33,1,0,v Australia,Sydney,16-Jan-15,ODI # 3578,Joe Root,303669
7283,DNB,-,-,-,-,-,v India,Brisbane,20-Jan-15,ODI # 3586,Joe Root,303669
7284,69,69,70,98.57,6,0,v Australia,Hobart,23-Jan-15,ODI # 3589,Joe Root,303669
7285,3,3,2,150,0,0,v India,Perth,30-Jan-15,ODI # 3595,Joe Root,303669
7286,25,25,37,67.56,2,0,v Australia,Perth,1-Feb-15,ODI # 3597,Joe Root,303669
7287,5,5,12,41.66,0,0,v Australia,Melbourne,14-Feb-15,ODI # 3600,Joe Root,303669
7288,46,46,70,65.71,3,0,v New Zealand,Wellington,20-Feb-15,ODI # 3607,Joe Root,303669
7289,1,1,3,33.33,0,0,v Scotland,Christchurch,23-Feb-15,ODI # 3611,Joe Root,303669
7290,121,121,108,112.03,14,2,v Sri Lanka,Wellington,1-Mar-15,ODI # 3619,Joe Root,303669
7291,29,29,47,61.7,2,0,v Bangladesh,Adelaide,9-Mar-15,ODI # 3630,Joe Root,303669
7292,DNB,-,-,-,-,-,v Afghanistan,Sydney,13-Mar-15,ODI # 3635,Joe Root,303669
7293,104,104,78,133.33,13,2,v New Zealand,Birmingham,9-Jun-15,ODI # 3654,Joe Root,303669
7294,6,6,10,60,0,0,v New Zealand,The Oval,12-Jun-15,ODI # 3655,Joe Root,303669
7295,54,54,63,85.71,6,0,v New Zealand,Southampton,14-Jun-15,ODI # 3656,Joe Root,303669
7296,106*,106,97,109.27,13,0,v New Zealand,Nottingham,17-Jun-15,ODI # 3657,Joe Root,303669
7297,4,4,5,80,1,0,v New Zealand,Chester-le-Street,20-Jun-15,ODI # 3659,Joe Root,303669
7298,0,0,7,0,0,0,v Pakistan,Abu Dhabi,11-Nov-15,ODI # 3707,Joe Root,303669
7299,63,63,77,81.81,3,0,v Pakistan,Abu Dhabi,13-Nov-15,ODI # 3708,Joe Root,303669
7300,11,11,14,78.57,1,0,v Pakistan,Sharjah,17-Nov-15,ODI # 3710,Joe Root,303669
7301,71,71,71,100,3,2,v Pakistan,Dubai (DSC),20-Nov-15,ODI # 3712,Joe Root,303669
7302,52,52,58,89.65,4,1,v South Africa,Bloemfontein,3-Feb-16,ODI # 3732,Joe Root,303669
7303,38,38,64,59.37,2,0,v South Africa,Port Elizabeth,6-Feb-16,ODI # 3734,Joe Root,303669
7304,125,125,113,110.61,10,5,v South Africa,Centurion,9-Feb-16,ODI # 3736,Joe Root,303669
7305,109,109,124,87.9,10,1,v South Africa,Johannesburg,12-Feb-16,ODI # 3737,Joe Root,303669
7306,27,27,25,108,4,0,v South Africa,Cape Town,14-Feb-16,ODI # 3738,Joe Root,303669
7307,2,2,6,33.33,0,0,v Sri Lanka,Nottingham,21-Jun-16,ODI # 3751,Joe Root,303669
7308,DNB,-,-,-,-,-,v Sri Lanka,Birmingham,24-Jun-16,ODI # 3753,Joe Root,303669
7309,11*,11,16,68.75,1,0,v Sri Lanka,Bristol,26-Jun-16,ODI # 3755,Joe Root,303669
7310,65,65,54,120.37,9,0,v Sri Lanka,The Oval,29-Jun-16,ODI # 3757,Joe Root,303669
7311,93,93,106,87.73,6,0,v Sri Lanka,Cardiff,2-Jul-16,ODI # 3758,Joe Root,303669
7312,61,61,72,84.72,6,0,v Pakistan,Southampton,24-Aug-16,ODI # 3770,Joe Root,303669
7313,89,89,108,82.4,5,0,v Pakistan,Lord's,27-Aug-16,ODI # 3771,Joe Root,303669
7314,85,85,86,98.83,8,0,v Pakistan,Nottingham,30-Aug-16,ODI # 3773,Joe Root,303669
7315,30,30,26,115.38,5,1,v Pakistan,Leeds,1-Sep-16,ODI # 3775,Joe Root,303669
7316,9,9,9,100,1,0,v Pakistan,Cardiff,4-Sep-16,ODI # 3777,Joe Root,303669
7317,78,78,95,82.1,4,1,v India,Pune,15-Jan-17,ODI # 3819,Joe Root,303669
7318,54,54,55,98.18,8,0,v India,Cuttack,19-Jan-17,ODI # 3821,Joe Root,303669
7319,4,4,5,80,0,0,v West Indies,North Sound,3-Mar-17,ODI # 3845,Joe Root,303669
7320,90*,90,127,70.86,3,0,v West Indies,North Sound,5-Mar-17,ODI # 3848,Joe Root,303669
7321,101,101,108,93.51,10,0,v West Indies,Bridgetown,9-Mar-17,ODI # 3849,Joe Root,303669
7322,49*,49,52,94.23,7,0,v Ireland,Bristol,5-May-17,ODI # 3864,Joe Root,303669
7323,73,73,73,100,8,0,v Ireland,Lord's,7-May-17,ODI # 3865,Joe Root,303669
7324,37,37,51,72.54,2,0,v South Africa,Leeds,24-May-17,ODI # 3872,Joe Root,303669
7325,39,39,41,95.12,6,0,v South Africa,Southampton,27-May-17,ODI # 3873,Joe Root,303669
7326,2,2,5,40,0,0,v South Africa,Lord's,29-May-17,ODI # 3874,Joe Root,303669
7327,133*,133,129,103.1,11,1,v Bangladesh,The Oval,1-Jun-17,ODI # 3875,Joe Root,303669
7328,64,64,65,98.46,4,2,v New Zealand,Cardiff,6-Jun-17,ODI # 3880,Joe Root,303669
7329,15,15,14,107.14,2,0,v Australia,Birmingham,10-Jun-17,ODI # 3885,Joe Root,303669
7330,46,46,56,82.14,2,0,v Pakistan,Cardiff,14-Jun-17,ODI # 3889,Joe Root,303669
7331,54,54,53,101.88,4,0,v West Indies,Manchester,19-Sep-17,ODI # 3911,Joe Root,303669
